answers_json,article_id,article_max_scroll_y,article_order,article_scroll_event_count,article_total_scroll_distance_px,client_instance_id,comment_accessibility,comment_click_count,comment_close_count,comment_interaction_count,comment_open_count,completed_at,condition,correct,current_article_order,current_stage,document_height,effort,elapsed_ms,frustration,initial_reading_time_ms,item_start_time,last_seen_at,mental_demand,mode,normalized_scroll_distance,option_change_count,option_click_count,paragraph_toggle_count,participant_id,performance,physical_demand,preferred_condition,question_id,question_max_scroll_y,question_scroll_event_count,question_total_scroll_distance_px,question_type,ranking_json,reading_continuity,reading_end_time,reading_start_time,reason,reset_at,selected_option,session_id,started_at,status,submit_time,temporal_demand
"{""q1"":""[选择: TE] 个人习惯，而且能将文章本身和评论分隔开。"",""q2"":""句末跟随的方式比价影响连续阅读，因为穿插在文章中间。"",""q3"":""提取评论关键字回文章中寻找。"",""q4"":""希望不要将评论穿插在文本中，会影响连续阅读。""}",A02,86.0,3,3,172.0,client-1789906685428-d7232e9729c4a,5,0,0,0,0,2026-09-21T10:45:56.534+00:00,BL,1,4,complete,1021.0,4,6745,3,96730,1789986552314,2026-09-21T10:45:56.534+00:00,4,formal,0.168462291870715,0,1,0,P04,3,2,TE,R2,0.0,0,0.0,cra,"[""TE"",""SE"",""BL"",""CS""]",5,1789986539841,1789986443111,符合现今大多数文章评论的呈现方式，比较习惯这种方式。并且这种方式能把文章和评论分隔开来，个人比较喜欢先完整阅读一篇文章再看评论，不喜欢被评论打断阅读。,,B,690b000c83b14362b0a6cad952db3aad,2026-09-21T10:12:29.603+00:00,completed,1789986559059,4
"{""q1"":""[选择: TE] 个人习惯，而且能将文章本身和评论分隔开。"",""q2"":""句末跟随的方式比价影响连续阅读，因为穿插在文章中间。"",""q3"":""提取评论关键字回文章中寻找。"",""q4"":""希望不要将评论穿插在文本中，会影响连续阅读。""}",A02,86.0,3,3,172.0,client-1789906685428-d7232e9729c4a,5,0,0,0,0,2026-09-21T10:45:56.534+00:00,BL,1,4,complete,1021.0,4,8360,3,96730,1789986579048,2026-09-21T10:45:56.534+00:00,4,formal,0.168462291870715,0,1,0,P04,3,2,TE,Q1,0.0,0,0.0,aca,"[""TE"",""SE"",""BL"",""CS""]",5,1789986539841,1789986443111,符合现今大多数文章评论的呈现方式，比较习惯这种方式。并且这种方式能把文章和评论分隔开来，个人比较喜欢先完整阅读一篇文章再看评论，不喜欢被评论打断阅读。,,A,690b000c83b14362b0a6cad952db3aad,2026-09-21T10:12:29.603+00:00,completed,1789986587408,4
"{""q1"":""[选择: TE] 个人习惯，而且能将文章本身和评论分隔开。"",""q2"":""句末跟随的方式比价影响连续阅读，因为穿插在文章中间。"",""q3"":""提取评论关键字回文章中寻找。"",""q4"":""希望不要将评论穿插在文本中，会影响连续阅读。""}",A02,86.0,3,3,172.0,client-1789906685428-d7232e9729c4a,5,0,0,0,0,2026-09-21T10:45:56.534+00:00,BL,0,4,complete,1021.0,4,13464,3,96730,1789986665792,2026-09-21T10:45:56.534+00:00,4,formal,0.168462291870715,0,1,0,P04,3,2,TE,Q2,0.0,0,0.0,aca,"[""TE"",""SE"",""BL"",""CS""]",5,1789986539841,1789986443111,符合现今大多数文章评论的呈现方式，比较习惯这种方式。并且这种方式能把文章和评论分隔开来，个人比较喜欢先完整阅读一篇文章再看评论，不喜欢被评论打断阅读。,,C,690b000c83b14362b0a6cad952db3aad,2026-09-21T10:12:29.603+00:00,completed,1789986679256,4
"{""q1"":""[选择: TE] 个人习惯，而且能将文章本身和评论分隔开。"",""q2"":""句末跟随的方式比价影响连续阅读，因为穿插在文章中间。"",""q3"":""提取评论关键字回文章中寻找。"",""q4"":""希望不要将评论穿插在文本中，会影响连续阅读。""}",A02,86.0,3,3,172.0,client-1789906685428-d7232e9729c4a,5,0,0,0,0,2026-09-21T10:45:56.534+00:00,BL,1,4,complete,1021.0,4,17977,3,96730,1789986682440,2026-09-21T10:45:56.534+00:00,4,formal,0.168462291870715,0,1,0,P04,3,2,TE,Q3,0.0,0,0.0,ctia,"[""TE"",""SE"",""BL"",""CS""]",5,1789986539841,1789986443111,符合现今大多数文章评论的呈现方式，比较习惯这种方式。并且这种方式能把文章和评论分隔开来，个人比较喜欢先完整阅读一篇文章再看评论，不喜欢被评论打断阅读。,,A,690b000c83b14362b0a6cad952db3aad,2026-09-21T10:12:29.603+00:00,completed,1789986700417,4
"{""q1"":""[选择: TE] 个人习惯，而且能将文章本身和评论分隔开。"",""q2"":""句末跟随的方式比价影响连续阅读，因为穿插在文章中间。"",""q3"":""提取评论关键字回文章中寻找。"",""q4"":""希望不要将评论穿插在文本中，会影响连续阅读。""}",A02,86.0,3,3,172.0,client-1789906685428-d7232e9729c4a,5,0,0,0,0,2026-09-21T10:45:56.534+00:00,BL,1,4,complete,1021.0,4,21174,3,96730,1789986701224,2026-09-21T10:45:56.534+00:00,4,formal,0.168462291870715,0,1,0,P04,3,2,TE,Q4,0.0,0,0.0,ctia,"[""TE"",""SE"",""BL"",""CS""]",5,1789986539841,1789986443111,符合现今大多数文章评论的呈现方式，比较习惯这种方式。并且这种方式能把文章和评论分隔开来，个人比较喜欢先完整阅读一篇文章再看评论，不喜欢被评论打断阅读。,,A,690b000c83b14362b0a6cad952db3aad,2026-09-21T10:12:29.603+00:00,completed,1789986722398,4
,A03,0.0,4,0,0.0,client-1789551699451-3d6a5638b14a18,,0,0,0,0,,SE,,1,workload,,,,,,,2026-09-20T13:33:13.998+00:00,,formal,,,,0,P04,,,,,,,,,,,,,,2026-09-20T13:33:13.998+00:00,,95fcb22d51d04a9d8460422dce0575b2,2026-09-20T12:56:30.073+00:00,reset,,
"{""q1"":""[选择: TE] 个人习惯，而且能将文章本身和评论分隔开。"",""q2"":""句末跟随的方式比价影响连续阅读，因为穿插在文章中间。"",""q3"":""提取评论关键字回文章中寻找。"",""q4"":""希望不要将评论穿插在文本中，会影响连续阅读。""}",A03,86.0,4,3,172.0,client-1789906685428-d7232e9729c4a,6,0,0,0,0,2026-09-21T10:45:56.534+00:00,SE,1,4,complete,1021.0,4,7258,4,82630,1789986839844,2026-09-21T10:45:56.534+00:00,4,formal,0.168462291870715,0,1,0,P04,4,2,TE,R1,0.0,0,0.0,cra,"[""TE"",""SE"",""BL"",""CS""]",5,1789986837205,1789986754575,符合现今大多数文章评论的呈现方式，比较习惯这种方式。并且这种方式能把文章和评论分隔开来，个人比较喜欢先完整阅读一篇文章再看评论，不喜欢被评论打断阅读。,,B,690b000c83b14362b0a6cad952db3aad,2026-09-21T10:12:29.603+00:00,completed,1789986847102,4
"{""q1"":""[选择: TE] 个人习惯，而且能将文章本身和评论分隔开。"",""q2"":""句末跟随的方式比价影响连续阅读，因为穿插在文章中间。"",""q3"":""提取评论关键字回文章中寻找。"",""q4"":""希望不要将评论穿插在文本中，会影响连续阅读。""}",A03,86.0,4,3,172.0,client-1789906685428-d7232e9729c4a,6,0,0,0,0,2026-09-21T10:45:56.534+00:00,SE,1,4,complete,1021.0,4,3527,4,82630,1789986848034,2026-09-21T10:45:56.534+00:00,4,formal,0.168462291870715,0,1,0,P04,4,2,TE,R2,0.0,0,0.0,cra,"[""TE"",""SE"",""BL"",""CS""]",5,1789986837205,1789986754575,符合现今大多数文章评论的呈现方式，比较习惯这种方式。并且这种方式能把文章和评论分隔开来，个人比较喜欢先完整阅读一篇文章再看评论，不喜欢被评论打断阅读。,,A,690b000c83b14362b0a6cad952db3aad,2026-09-21T10:12:29.603+00:00,completed,1789986851561,4
"{""q1"":""[选择: TE] 个人习惯，而且能将文章本身和评论分隔开。"",""q2"":""句末跟随的方式比价影响连续阅读，因为穿插在文章中间。"",""q3"":""提取评论关键字回文章中寻找。"",""q4"":""希望不要将评论穿插在文本中，会影响连续阅读。""}",A03,86.0,4,3,172.0,client-1789906685428-d7232e9729c4a,6,0,0,0,0,2026-09-21T10:45:56.534+00:00,SE,1,4,complete,1021.0,4,5862,4,82630,1789986886610,2026-09-21T10:45:56.534+00:00,4,formal,0.168462291870715,0,1,0,P04,4,2,TE,Q1,0.0,0,0.0,aca,"[""TE"",""SE"",""BL"",""CS""]",5,1789986837205,1789986754575,符合现今大多数文章评论的呈现方式，比较习惯这种方式。并且这种方式能把文章和评论分隔开来，个人比较喜欢先完整阅读一篇文章再看评论，不喜欢被评论打断阅读。,,D,690b000c83b14362b0a6cad952db3aad,2026-09-21T10:12:29.603+00:00,completed,1789986892472,4
"{""q1"":""[选择: TE] 个人习惯，而且能将文章本身和评论分隔开。"",""q2"":""句末跟随的方式比价影响连续阅读，因为穿插在文章中间。"",""q3"":""提取评论关键字回文章中寻找。"",""q4"":""希望不要将评论穿插在文本中，会影响连续阅读。""}",A03,86.0,4,3,172.0,client-1789906685428-d7232e9729c4a,6,0,0,0,0,2026-09-21T10:45:56.534+00:00,SE,1,4,complete,1021.0,4,5051,4,82630,1789987014769,2026-09-21T10:45:56.534+00:00,4,formal,0.168462291870715,0,1,0,P04,4,2,TE,Q2,92.0,0,0.0,aca,"[""TE"",""SE"",""BL"",""CS""]",5,1789986837205,1789986754575,符合现今大多数文章评论的呈现方式，比较习惯这种方式。并且这种方式能把文章和评论分隔开来，个人比较喜欢先完整阅读一篇文章再看评论，不喜欢被评论打断阅读。,,A,690b000c83b14362b0a6cad952db3aad,2026-09-21T10:12:29.603+00:00,completed,1789987019820,4
"{""q1"":""[选择: TE] 个人习惯，而且能将文章本身和评论分隔开。"",""q2"":""句末跟随的方式比价影响连续阅读，因为穿插在文章中间。"",""q3"":""提取评论关键字回文章中寻找。"",""q4"":""希望不要将评论穿插在文本中，会影响连续阅读。""}",A03,86.0,4,3,172.0,client-1789906685428-d7232e9729c4a,6,0,0,0,0,2026-09-21T10:45:56.534+00:00,SE,1,4,complete,1021.0,4,5055,4,82630,1789987022332,2026-09-21T10:45:56.534+00:00,4,formal,0.168462291870715,0,1,0,P04,4,2,TE,Q3,92.0,0,0.0,ctia,"[""TE"",""SE"",""BL"",""CS""]",5,1789986837205,1789986754575,符合现今大多数文章评论的呈现方式，比较习惯这种方式。并且这种方式能把文章和评论分隔开来，个人比较喜欢先完整阅读一篇文章再看评论，不喜欢被评论打断阅读。,,A,690b000c83b14362b0a6cad952db3aad,2026-09-21T10:12:29.603+00:00,completed,1789987027387,4
"{""q1"":""[选择: TE] 个人习惯，而且能将文章本身和评论分隔开。"",""q2"":""句末跟随的方式比价影响连续阅读，因为穿插在文章中间。"",""q3"":""提取评论关键字回文章中寻找。"",""q4"":""希望不要将评论穿插在文本中，会影响连续阅读。""}",A03,86.0,4,3,172.0,client-1789906685428-d7232e9729c4a,6,0,0,0,0,2026-09-21T10:45:56.534+00:00,SE,1,4,complete,1021.0,4,1837,4,82630,1789987028173,2026-09-21T10:45:56.534+00:00,4,formal,0.168462291870715,0,1,0,P04,4,2,TE,Q4,92.0,0,0.0,ctia,"[""TE"",""SE"",""BL"",""CS""]",5,1789986837205,1789986754575,符合现今大多数文章评论的呈现方式，比较习惯这种方式。并且这种方式能把文章和评论分隔开来，个人比较喜欢先完整阅读一篇文章再看评论，不喜欢被评论打断阅读。,,A,690b000c83b14362b0a6cad952db3aad,2026-09-21T10:12:29.603+00:00,completed,1789987030010,4
"{""q1"":""[选择: SE] 文章和评论对应，减少点击与滑动，更方便"",""q2"":""文末那种最影响，没法对应上，而且需要一直滑动寻找"",""q3"":""先通读全文，第二遍读的时候边读边看评论"",""q4"":""评论和正文分两页，评论就在正文旁边，而且评论可以隐藏，这样想通读的时候不会被打扰，想读评论的时候也能对应上""}",A04,1913.5,1,26,3168.0,client-1789985078913-df7ffc2a8b3aa8,2,0,2,4,2,2026-09-21T10:37:54.091+00:00,CS,1,4,complete,2541.0,3,15202,3,421586,1789985650014,2026-09-21T10:37:54.092+00:00,5,formal,1.2467532467532467,0,1,0,P05,3,6,SE,R1,0.0,0,0.0,cra,"[""SE"",""CS"",""BL"",""TE""]",2,1789985645985,1789985224399,评论和对应段落放在一起便于对应，而且减少滑动和点击，也用了不同样的字进行区分，比较方便,,A,9f53320bd48647a19aff77f43254ecd4,2026-09-21T10:05:01.712+00:00,completed,1789985665216,3
"{""q1"":""[选择: SE] 文章和评论对应，减少点击与滑动，更方便"",""q2"":""文末那种最影响，没法对应上，而且需要一直滑动寻找"",""q3"":""先通读全文，第二遍读的时候边读边看评论"",""q4"":""评论和正文分两页，评论就在正文旁边，而且评论可以隐藏，这样想通读的时候不会被打扰，想读评论的时候也能对应上""}",A04,1913.5,1,26,3168.0,client-1789985078913-df7ffc2a8b3aa8,2,0,2,4,2,2026-09-21T10:37:54.091+00:00,CS,1,4,complete,2541.0,3,5768,3,421586,1789985666020,2026-09-21T10:37:54.092+00:00,5,formal,1.2467532467532467,0,1,0,P05,3,6,SE,R2,0.0,0,0.0,cra,"[""SE"",""CS"",""BL"",""TE""]",2,1789985645985,1789985224399,评论和对应段落放在一起便于对应，而且减少滑动和点击，也用了不同样的字进行区分，比较方便,,B,9f53320bd48647a19aff77f43254ecd4,2026-09-21T10:05:01.712+00:00,completed,1789985671788,3
"{""q1"":""[选择: SE] 文章和评论对应，减少点击与滑动，更方便"",""q2"":""文末那种最影响，没法对应上，而且需要一直滑动寻找"",""q3"":""先通读全文，第二遍读的时候边读边看评论"",""q4"":""评论和正文分两页，评论就在正文旁边，而且评论可以隐藏，这样想通读的时候不会被打扰，想读评论的时候也能对应上""}",A04,1913.5,1,26,3168.0,client-1789985078913-df7ffc2a8b3aa8,2,0,2,4,2,2026-09-21T10:37:54.091+00:00,CS,1,4,complete,2541.0,3,11346,3,421586,1789985751074,2026-09-21T10:37:54.092+00:00,5,formal,1.2467532467532467,0,1,0,P05,3,6,SE,Q1,2158.5,2,200.0,aca,"[""SE"",""CS"",""BL"",""TE""]",2,1789985645985,1789985224399,评论和对应段落放在一起便于对应，而且减少滑动和点击，也用了不同样的字进行区分，比较方便,,A,9f53320bd48647a19aff77f43254ecd4,2026-09-21T10:05:01.712+00:00,completed,1789985762420,3
"{""q1"":""[选择: SE] 文章和评论对应，减少点击与滑动，更方便"",""q2"":""文末那种最影响，没法对应上，而且需要一直滑动寻找"",""q3"":""先通读全文，第二遍读的时候边读边看评论"",""q4"":""评论和正文分两页，评论就在正文旁边，而且评论可以隐藏，这样想通读的时候不会被打扰，想读评论的时候也能对应上""}",A04,1913.5,1,26,3168.0,client-1789985078913-df7ffc2a8b3aa8,2,0,2,4,2,2026-09-21T10:37:54.091+00:00,CS,1,4,complete,2541.0,3,7606,3,421586,1789985763194,2026-09-21T10:37:54.092+00:00,5,formal,1.2467532467532467,0,1,0,P05,3,6,SE,Q2,2158.5,0,0.0,aca,"[""SE"",""CS"",""BL"",""TE""]",2,1789985645985,1789985224399,评论和对应段落放在一起便于对应，而且减少滑动和点击，也用了不同样的字进行区分，比较方便,,A,9f53320bd48647a19aff77f43254ecd4,2026-09-21T10:05:01.712+00:00,completed,1789985770800,3
"{""q1"":""[选择: SE] 文章和评论对应，减少点击与滑动，更方便"",""q2"":""文末那种最影响，没法对应上，而且需要一直滑动寻找"",""q3"":""先通读全文，第二遍读的时候边读边看评论"",""q4"":""评论和正文分两页，评论就在正文旁边，而且评论可以隐藏，这样想通读的时候不会被打扰，想读评论的时候也能对应上""}",A04,1913.5,1,26,3168.0,client-1789985078913-df7ffc2a8b3aa8,2,0,2,4,2,2026-09-21T10:37:54.091+00:00,CS,1,4,complete,2541.0,3,31609,3,421586,1789985780676,2026-09-21T10:37:54.092+00:00,5,formal,1.2467532467532467,0,1,0,P05,3,6,SE,Q3,1919.5,0,0.0,ctia,"[""SE"",""CS"",""BL"",""TE""]",2,1789985645985,1789985224399,评论和对应段落放在一起便于对应，而且减少滑动和点击，也用了不同样的字进行区分，比较方便,,A,9f53320bd48647a19aff77f43254ecd4,2026-09-21T10:05:01.712+00:00,completed,1789985812285,3
"{""q1"":""[选择: SE] 文章和评论对应，减少点击与滑动，更方便"",""q2"":""文末那种最影响，没法对应上，而且需要一直滑动寻找"",""q3"":""先通读全文，第二遍读的时候边读边看评论"",""q4"":""评论和正文分两页，评论就在正文旁边，而且评论可以隐藏，这样想通读的时候不会被打扰，想读评论的时候也能对应上""}",A04,1913.5,1,26,3168.0,client-1789985078913-df7ffc2a8b3aa8,2,0,2,4,2,2026-09-21T10:37:54.091+00:00,CS,1,4,complete,2541.0,3,5022,3,421586,1789985813125,2026-09-21T10:37:54.092+00:00,5,formal,1.2467532467532467,0,1,0,P05,3,6,SE,Q4,1919.5,0,0.0,ctia,"[""SE"",""CS"",""BL"",""TE""]",2,1789985645985,1789985224399,评论和对应段落放在一起便于对应，而且减少滑动和点击，也用了不同样的字进行区分，比较方便,,A,9f53320bd48647a19aff77f43254ecd4,2026-09-21T10:05:01.712+00:00,completed,1789985818147,3
"{""q1"":""[选择: SE] 文章和评论对应，减少点击与滑动，更方便"",""q2"":""文末那种最影响，没法对应上，而且需要一直滑动寻找"",""q3"":""先通读全文，第二遍读的时候边读边看评论"",""q4"":""评论和正文分两页，评论就在正文旁边，而且评论可以隐藏，这样想通读的时候不会被打扰，想读评论的时候也能对应上""}",A07,2472.0,2,28,3091.5,client-1789985078913-df7ffc2a8b3aa8,3,1,0,1,0,2026-09-21T10:37:54.091+00:00,TE,1,4,complete,3100.0,5,5854,3,219907,1789986098885,2026-09-21T10:37:54.092+00:00,5,formal,0.9972580645161291,0,1,0,P05,3,4,SE,R1,0.0,0,0.0,cra,"[""SE"",""CS"",""BL"",""TE""]",3,1789986094935,1789985875028,评论和对应段落放在一起便于对应，而且减少滑动和点击，也用了不同样的字进行区分，比较方便,,B,9f53320bd48647a19aff77f43254ecd4,2026-09-21T10:05:01.712+00:00,completed,1789986104739,3
"{""q1"":""[选择: SE] 文章和评论对应，减少点击与滑动，更方便"",""q2"":""文末那种最影响，没法对应上，而且需要一直滑动寻找"",""q3"":""先通读全文，第二遍读的时候边读边看评论"",""q4"":""评论和正文分两页，评论就在正文旁边，而且评论可以隐藏，这样想通读的时候不会被打扰，想读评论的时候也能对应上""}",A07,2472.0,2,28,3091.5,client-1789985078913-df7ffc2a8b3aa8,3,1,0,1,0,2026-09-21T10:37:54.091+00:00,TE,1,4,complete,3100.0,5,3912,3,219907,1789986105489,2026-09-21T10:37:54.092+00:00,5,formal,0.9972580645161291,0,1,0,P05,3,4,SE,R2,0.0,0,0.0,cra,"[""SE"",""CS"",""BL"",""TE""]",3,1789986094935,1789985875028,评论和对应段落放在一起便于对应，而且减少滑动和点击，也用了不同样的字进行区分，比较方便,,A,9f53320bd48647a19aff77f43254ecd4,2026-09-21T10:05:01.712+00:00,completed,1789986109401,3
"{""q1"":""[选择: SE] 文章和评论对应，减少点击与滑动，更方便"",""q2"":""文末那种最影响，没法对应上，而且需要一直滑动寻找"",""q3"":""先通读全文，第二遍读的时候边读边看评论"",""q4"":""评论和正文分两页，评论就在正文旁边，而且评论可以隐藏，这样想通读的时候不会被打扰，想读评论的时候也能对应上""}",A07,2472.0,2,28,3091.5,client-1789985078913-df7ffc2a8b3aa8,3,1,0,1,0,2026-09-21T10:37:54.091+00:00,TE,1,4,complete,3100.0,5,7124,3,219907,1789986115798,2026-09-21T10:37:54.092+00:00,5,formal,0.9972580645161291,0,1,0,P05,3,4,SE,Q1,2478.0,0,0.0,aca,"[""SE"",""CS"",""BL"",""TE""]",3,1789986094935,1789985875028,评论和对应段落放在一起便于对应，而且减少滑动和点击，也用了不同样的字进行区分，比较方便,,A,9f53320bd48647a19aff77f43254ecd4,2026-09-21T10:05:01.712+00:00,completed,1789986122922,3
"{""q1"":""[选择: SE] 文章和评论对应，减少点击与滑动，更方便"",""q2"":""文末那种最影响，没法对应上，而且需要一直滑动寻找"",""q3"":""先通读全文，第二遍读的时候边读边看评论"",""q4"":""评论和正文分两页，评论就在正文旁边，而且评论可以隐藏，这样想通读的时候不会被打扰，想读评论的时候也能对应上""}",A07,2472.0,2,28,3091.5,client-1789985078913-df7ffc2a8b3aa8,3,1,0,1,0,2026-09-21T10:37:54.091+00:00,TE,1,4,complete,3100.0,5,4996,3,219907,1789986123780,2026-09-21T10:37:54.092+00:00,5,formal,0.9972580645161291,0,1,0,P05,3,4,SE,Q2,2478.0,0,0.0,aca,"[""SE"",""CS"",""BL"",""TE""]",3,1789986094935,1789985875028,评论和对应段落放在一起便于对应，而且减少滑动和点击，也用了不同样的字进行区分，比较方便,,A,9f53320bd48647a19aff77f43254ecd4,2026-09-21T10:05:01.712+00:00,completed,1789986128776,3
"{""q1"":""[选择: SE] 文章和评论对应，减少点击与滑动，更方便"",""q2"":""文末那种最影响，没法对应上，而且需要一直滑动寻找"",""q3"":""先通读全文，第二遍读的时候边读边看评论"",""q4"":""评论和正文分两页，评论就在正文旁边，而且评论可以隐藏，这样想通读的时候不会被打扰，想读评论的时候也能对应上""}",A07,2472.0,2,28,3091.5,client-1789985078913-df7ffc2a8b3aa8,3,1,0,1,0,2026-09-21T10:37:54.091+00:00,TE,1,4,complete,3100.0,5,10867,3,219907,1789986132039,2026-09-21T10:37:54.092+00:00,5,formal,0.9972580645161291,0,1,0,P05,3,4,SE,Q3,2478.0,0,0.0,ctia,"[""SE"",""CS"",""BL"",""TE""]",3,1789986094935,1789985875028,评论和对应段落放在一起便于对应，而且减少滑动和点击，也用了不同样的字进行区分，比较方便,,A,9f53320bd48647a19aff77f43254ecd4,2026-09-21T10:05:01.712+00:00,completed,1789986142906,3
"{""q1"":""[选择: SE] 文章和评论对应，减少点击与滑动，更方便"",""q2"":""文末那种最影响，没法对应上，而且需要一直滑动寻找"",""q3"":""先通读全文，第二遍读的时候边读边看评论"",""q4"":""评论和正文分两页，评论就在正文旁边，而且评论可以隐藏，这样想通读的时候不会被打扰，想读评论的时候也能对应上""}",A07,2472.0,2,28,3091.5,client-1789985078913-df7ffc2a8b3aa8,3,1,0,1,0,2026-09-21T10:37:54.091+00:00,TE,1,4,complete,3100.0,5,10534,3,219907,1789986143943,2026-09-21T10:37:54.092+00:00,5,formal,0.9972580645161291,0,1,0,P05,3,4,SE,Q4,2478.0,0,0.0,ctia,"[""SE"",""CS"",""BL"",""TE""]",3,1789986094935,1789985875028,评论和对应段落放在一起便于对应，而且减少滑动和点击，也用了不同样的字进行区分，比较方便,,A,9f53320bd48647a19aff77f43254ecd4,2026-09-21T10:05:01.712+00:00,completed,1789986154477,3
"{""q1"":""[选择: SE] 文章和评论对应，减少点击与滑动，更方便"",""q2"":""文末那种最影响，没法对应上，而且需要一直滑动寻找"",""q3"":""先通读全文，第二遍读的时候边读边看评论"",""q4"":""评论和正文分两页，评论就在正文旁边，而且评论可以隐藏，这样想通读的时候不会被打扰，想读评论的时候也能对应上""}",A02,2106.0,3,27,3008.5,client-1789985078913-df7ffc2a8b3aa8,6,0,0,0,0,2026-09-21T10:37:54.091+00:00,BL,1,4,complete,2734.0,5,6438,3,174978,1789986369204,2026-09-21T10:37:54.092+00:00,5,formal,1.1004023408924652,0,1,0,P05,3,3,SE,R1,0.0,0,0.0,cra,"[""SE"",""CS"",""BL"",""TE""]",4,1789986365101,1789986190123,评论和对应段落放在一起便于对应，而且减少滑动和点击，也用了不同样的字进行区分，比较方便,,A,9f53320bd48647a19aff77f43254ecd4,2026-09-21T10:05:01.712+00:00,completed,1789986375642,3
"{""q1"":""[选择: SE] 文章和评论对应，减少点击与滑动，更方便"",""q2"":""文末那种最影响，没法对应上，而且需要一直滑动寻找"",""q3"":""先通读全文，第二遍读的时候边读边看评论"",""q4"":""评论和正文分两页，评论就在正文旁边，而且评论可以隐藏，这样想通读的时候不会被打扰，想读评论的时候也能对应上""}",A02,2106.0,3,27,3008.5,client-1789985078913-df7ffc2a8b3aa8,6,0,0,0,0,2026-09-21T10:37:54.091+00:00,BL,1,4,complete,2734.0,5,11309,3,174978,1789986376471,2026-09-21T10:37:54.092+00:00,5,formal,1.1004023408924652,0,1,0,P05,3,3,SE,R2,0.0,0,0.0,cra,"[""SE"",""CS"",""BL"",""TE""]",4,1789986365101,1789986190123,评论和对应段落放在一起便于对应，而且减少滑动和点击，也用了不同样的字进行区分，比较方便,,B,9f53320bd48647a19aff77f43254ecd4,2026-09-21T10:05:01.712+00:00,completed,1789986387780,3
"{""q1"":""[选择: SE] 文章和评论对应，减少点击与滑动，更方便"",""q2"":""文末那种最影响，没法对应上，而且需要一直滑动寻找"",""q3"":""先通读全文，第二遍读的时候边读边看评论"",""q4"":""评论和正文分两页，评论就在正文旁边，而且评论可以隐藏，这样想通读的时候不会被打扰，想读评论的时候也能对应上""}",A02,2106.0,3,27,3008.5,client-1789985078913-df7ffc2a8b3aa8,6,0,0,0,0,2026-09-21T10:37:54.091+00:00,BL,1,4,complete,2734.0,5,27227,3,174978,1789986391387,2026-09-21T10:37:54.092+00:00,5,formal,1.1004023408924652,0,1,0,P05,3,3,SE,Q1,0.0,0,0.0,aca,"[""SE"",""CS"",""BL"",""TE""]",4,1789986365101,1789986190123,评论和对应段落放在一起便于对应，而且减少滑动和点击，也用了不同样的字进行区分，比较方便,,A,9f53320bd48647a19aff77f43254ecd4,2026-09-21T10:05:01.712+00:00,completed,1789986418614,3
"{""q1"":""[选择: SE] 文章和评论对应，减少点击与滑动，更方便"",""q2"":""文末那种最影响，没法对应上，而且需要一直滑动寻找"",""q3"":""先通读全文，第二遍读的时候边读边看评论"",""q4"":""评论和正文分两页，评论就在正文旁边，而且评论可以隐藏，这样想通读的时候不会被打扰，想读评论的时候也能对应上""}",A02,2106.0,3,27,3008.5,client-1789985078913-df7ffc2a8b3aa8,6,0,0,0,0,2026-09-21T10:37:54.091+00:00,BL,1,4,complete,2734.0,5,5042,3,174978,1789986419387,2026-09-21T10:37:54.092+00:00,5,formal,1.1004023408924652,0,1,0,P05,3,3,SE,Q2,0.0,0,0.0,aca,"[""SE"",""CS"",""BL"",""TE""]",4,1789986365101,1789986190123,评论和对应段落放在一起便于对应，而且减少滑动和点击，也用了不同样的字进行区分，比较方便,,A,9f53320bd48647a19aff77f43254ecd4,2026-09-21T10:05:01.712+00:00,completed,1789986424429,3
"{""q1"":""[选择: SE] 文章和评论对应，减少点击与滑动，更方便"",""q2"":""文末那种最影响，没法对应上，而且需要一直滑动寻找"",""q3"":""先通读全文，第二遍读的时候边读边看评论"",""q4"":""评论和正文分两页，评论就在正文旁边，而且评论可以隐藏，这样想通读的时候不会被打扰，想读评论的时候也能对应上""}",A02,2106.0,3,27,3008.5,client-1789985078913-df7ffc2a8b3aa8,6,0,0,0,0,2026-09-21T10:37:54.091+00:00,BL,1,4,complete,2734.0,5,6476,3,174978,1789986426827,2026-09-21T10:37:54.092+00:00,5,formal,1.1004023408924652,0,1,0,P05,3,3,SE,Q3,300.0,3,600.0,ctia,"[""SE"",""CS"",""BL"",""TE""]",4,1789986365101,1789986190123,评论和对应段落放在一起便于对应，而且减少滑动和点击，也用了不同样的字进行区分，比较方便,,A,9f53320bd48647a19aff77f43254ecd4,2026-09-21T10:05:01.712+00:00,completed,1789986433303,3
